82666708	631944	1	0	82	100	0	31.5005	124.0000	0.2370	0.9479	
83333375	631944	1	0	82	100	0	31.7505	125.0000	0.2370	0.9479	
84000042	631944	1	0	77	100	0	32.0005	126.0000	0.2370	0.9479	
84665320	633333	1	0	77	100	0	32.2500	126.9979	0.2375	0.9500	
85331987	633333	1	0	77	100	0	32.5000	127.9979	0.2375	0.9500	
85998654	633333	1	0	77	100	0	32.7500	128.9979	0.2375	0.9500	
86665321	633333	1	0	78	100	0	33.0000	129.9979	0.2375	0.9500	
87331988	633333	1	0	78	100	0	33.2500	130.9979	0.2375	0.9500	
87998655	633333	1	0	78	100	0	33.5000	131.9979	0.2375	0.9500	
88665322	633333	1	0	82	100	0	33.7500	132.9979	0.2375	0.9500	
89331989	633333	1	0	87	100	0	34.0000	133.9979	0.2375	0.9500	
90000045	631944	1	0	87	100	0	34.2505	135.0000	0.2370	0.9479	
90666712	631944	1	0	87	100	0	34.5005	136.0000	0.2370	0.9479	
91333379	631944	1	0	85	100	0	34.7505	137.0000	0.2370	0.9479	
92000046	631944	1	0	82	100	0	35.0005	138.0000	0.2370	0.9479	
92666713	630555	1	0	82	100	0	35.2505	139.0000	0.2365	0.9458	
93333380	630555	1	0	82	100	0	35.5005	140.0000	0.2365	0.9458	
94000047	630555	1	0	82	100	0	35.7505	141.0000	0.2365	0.9458	
94666714	630555	1	0	77	100	0	36.0005	142.0000	0.2365	0.9458	
95333381	630555	1	0	77	100	0	36.2505	143.0000	0.2365	0.9458	
96000048	630555	1	0	77	100	0	36.5005	144.0000	0.2365	0.9458	
96666715	630555	1	0	77	100	0	36.7505	145.0000	0.2365	0.9458	
97333382	1898612	1	0	78	100	0	37.0005	146.0000	0.7120	2.8479	
99333383	631944	1	0	82	100	0	37.7505	149.0000	0.2370	0.9479	
100000050	1898612	1	0	87	100	0	38.0005	150.0000	0.7120	2.8479	
101998662	633333	1	0	85	100	0	38.7500	152.9979	0.2375	0.9500	
102665329	1900001	1	0	82	100	0	39.0000	153.9979	0.7125	2.8500	
104665330	633333	1	0	82	100	0	39.7500	156.9979	0.2375	0.9500	
105331997	1898612	1	0	65	112	0	40.0000	157.9979	0.7120	2.8479	
105331997	1898612	1	0	77	126	0	40.0000	157.9979	0.7120	2.8479	
107331998	315278	1	0	75	100	0	40.7500	160.9979	0.1182	0.4729	
107666720	315278	1	0	77	100	0	40.8755	161.5000	0.1182	0.4729	
108000054	1897223	1	0	78	100	0	41.0005	162.0000	0.7115	2.8458	
110000055	631944	1	0	82	100	0	41.7505	165.0000	0.2370	0.9479	
110666722	1898612	1	0	87	100	0	42.0005	166.0000	0.7120	2.8479	
112666723	630555	1	0	85	100	0	42.7505	169.0000	0.2365	0.9458	
113333390	1898612	1	0	82	100	0	43.0005	170.0000	0.7120	2.8479	
115333391	630555	1	0	82	100	0	43.7505	173.0000	0.2365	0.9458	
116000058	1898612	1	0	77	100	0	44.0005	174.0000	0.7120	2.8479	
118000059	315277	1	0	75	100	0	44.7505	177.0000	0.1182	0.4729	
118333392	315278	1	0	77	100	0	44.8755	177.5000	0.1182	0.4729	
118666726	1898612	1	0	78	100	0	45.0005	178.0000	0.7120	2.8479	
120665338	633333	1	0	82	100	0	45.7500	180.9979	0.2375	0.9500	
121332005	1900001	1	0	87	100	0	46.0000	181.9979	0.7125	2.8500	
123332006	633333	1	0	85	100	0	46.7500	184.9979	0.2375	0.9500	
123998673	1898612	1	0	82	100	0	47.0000	185.9979	0.7120	2.8479	
126000063	631944	1	0	82	100	0	47.7505	189.0000	0.2370	0.9479	
126666730	1897223	1	0	77	100	0	48.0005	190.0000	0.7115	2.8458	
128666731	315277	1	0	75	100	0	48.7505	193.0000	0.1182	0.4729	
128998675	316667	1	0	77	100	0	48.8750	193.4979	0.1187	0.4750	
129333398	1898612	1	0	78	100	0	49.0005	194.0000	0.7120	2.8479	
131333399	315277	1	0	82	100	0	49.7505	197.0000	0.1182	0.4729	
131665343	315278	1	0	82	100	0	49.8750	197.4979	0.1182	0.4729	
132000066	1898612	1	0	87	100	0	50.0005	198.0000	0.7120	2.8479	
134000067	631944	1	0	85	100	0	50.7505	201.0000	0.2370	0.9479	
134666734	1898612	1	0	82	100	0	51.0005	202.0000	0.7120	2.8479	
136666735	315277	1	0	82	100	0	51.7505	205.0000	0.1182	0.4729	
137000068	315278	1	0	82	100	0	51.8755	205.5000	0.1182	0.4729	
137333402	631944	1	0	77	80	0	52.0005	206.0000	0.2370	0.9479	
137998680	633333	1	0	77	80	0	52.2500	206.9979	0.2375	0.9500	
138665347	633333	1	0	77	80	0	52.5000	207.9979	0.2375	0.9500	
139332014	633333	1	0	77	80	0	52.7500	208.9979	0.2375	0.9500	
139998681	633333	1	0	78	80	0	53.0000	209.9979	0.2375	0.9500	
140665348	633333	1	0	78	80	0	53.2500	210.9979	0.2375	0.9500	
141332015	633333	1	0	78	80	0	53.5000	211.9979	0.2375	0.9500	
141998682	633333	1	0	78	80	0	53.7500	212.9979	0.2375	0.9500	
142665349	633333	1	0	78	80	0	54.0000	213.9979	0.2375	0.9500	
143333405	631944	1	0	78	80	0	54.2505	215.0000	0.2370	0.9479	
144000072	631944	1	0	78	80	0	54.5005	216.0000	0.2370	0.9479	
144666739	631944	1	0	78	80	0	54.7505	217.0000	0.2370	0.9479	
145333406	631944	1	0	78	80	0	55.0005	218.0000	0.2370	0.9479	
146000073	631944	1	0	78	80	0	55.2505	219.0000	0.2370	0.9479	
146666740	630555	1	0	78	80	0	55.5005	220.0000	0.2365	0.9458	
147333407	630555	1	0	78	80	0	55.7505	221.0000	0.2365	0.9458	
148000074	2531945	1	0	77	100	0	56.0005	222.0000	0.9495	3.7979	
152000076	631944	1	0	78	100	0	58.0005	228.0000	0.2370	0.9479	
152666743	631944	1	0	78	100	0	58.2505	229.0000	0.2370	0.9479	
153333410	631944	1	0	78	100	0	58.5005	230.0000	0.2370	0.9479	
154000077	631944	1	0	82	100	0	58.7505	231.0000	0.2370	0.9479	
154666744	631944	1	0	87	100	0	59.0005	232.0000	0.2370	0.9479	
